TrackName,TrackType,SessionFlag,CarName,RacePosition,Lap Nbr,PaceMode,OnPitRoad,LpDistance,LapDistPrct %,SessionTime,IsOnTrack,PreviousLap,LapBestLap,LapCompleted,CurrentLapTime,LapBestLapTime,LapDeltaToBestLap,LapDeltaToBestLap_DD,Throttle %,Brake %,Clutch %,Speed (MPH),currentGear,GearDisplay,RPM,SteeringWheelAngle (deg),FuelLevelPct,LFtempCL (F),LFtempCR (F),LFtempCM (F),LRtempCL (F),LRtempCR (F),LRtempCM (F),RFtempCL (F),RFtempCR (F),RFtempCM (F),RRtempCL (F),RRtempCR (F),RRtempCM (F),LFwearL %,LFwearM %,LFwearR %,LRwearL %,LRwearM %,LRwearR %,RFwearL %,RFwearM %,RFwearR %,RRwearL %,RRwearM %,RRwearR %,TrackTemp (F),OilTemp (F),WaterTemp (F),AirDensity (lbs/ft^3),AirPressure (bar),AirTemp (F),WindDir (deg),WindVel (MPH),LatAccel (m/s),LongAccel (m/s),VertAccel (m/s),Roll (deg),RollRate (deg/s),Yaw (deg),YawRate (deg/s),Pitch (deg),PitchRate (deg/s),gForces
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,14,Not Pacing,False,1867.68224890625,72.43,13:56.000250,True,20.02,12,13,00:14.000274,19.871,00:00.000109,0.0366973876953125,0,0.0,0,68.61,3,3,5883,-89.346,91.02,102,102,102,102,102,102,102,102,102,102,102,102,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,112,218,198,0.07,0.99,78,-0.0,0.0,1.9066323563228686,-0.16655734798108643,1.3111330318159284,8.702,-2,107.129,34,0.838,-5,0.23672717527343268
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,14,Not Pacing,False,1877.55140170166,72.81,13:56.000350,True,20.02,12,13,00:14.000374,19.871,00:00.000113,0.03942155838012695,0,0.0,0,68.12,3,3,5840,-92.193,91.02,102,102,102,102,102,102,102,102,102,102,102,102,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,112,218,198,0.07,0.99,78,-0.0,0.0,1.8025331176384507,-0.1578762626064662,1.2332255201116127,8.782,-1,103.722,33,0.74,-5,0.22344133031236413
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,14,Not Pacing,False,1887.3684903857422,73.19,13:56.000450,True,20.02,12,13,00:14.000474,19.871,00:00.000117,0.042643845081329346,0,0.0,0,67.75,3,3,5808,-92.759,91.02,102,102,102,102,102,102,102,102,102,102,102,102,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,112,218,198,0.07,0.99,78,-0.0,0.0,1.7651636666114177,-0.15450774347381124,1.2399967049726044,8.842,-1,100.303,34,0.637,-5,0.2206835779505699
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,14,Not Pacing,False,1895.5287388500976,73.51,13:56.000533,True,20.02,12,13,00:14.000557,19.871,00:00.000120,0.048023223876953125,0,0.0,0,67.31,3,3,5772,-94.133,91.02,102,102,102,102,102,102,102,102,102,102,102,102,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,112,218,197,0.07,0.99,78,-0.0,0.0,1.7799704082150707,-0.15640561369216405,1.2616326684980945,8.857,0,97.303,36,0.61,-6,0.22319838101558356
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,14,Not Pacing,False,1908.5401610107422,74.01,13:56.000666,True,20.02,12,13,00:14.000691,19.871,00:00.000126,0.05140477418899536,0,0.0,0,66.72,3,3,5722,-96.201,91.02,102,102,102,102,102,102,102,102,102,102,102,102,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,112,218,197,0.07,0.99,78,-0.0,0.0,1.758427673402061,-0.15706900548983543,1.217936886195378,8.917,-1,92.42,35,0.482,-5,0.218855757771116
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,14,Not Pacing,False,1919.7874107836915,74.45,13:56.000783,True,20.02,12,13,00:14.000807,19.871,00:00.000132,0.04284358024597168,0,0.0,0,66.22,3,3,5679,-97.521,91.02,102,102,102,102,102,102,102,102,102,102,102,102,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,112,218,197,0.07,0.99,78,-0.0,0.0,1.7837969656505837,-0.15465435510260128,1.2605389080766993,8.982,0,88.149,37,0.353,-6,0.2234392842222999
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,14,Not Pacing,False,1930.8990936206055,74.88,13:56.000900,True,20.02,12,13,00:14.000924,19.871,00:00.000136,0.029617249965667725,10.39,0.0,0,65.74,3,3,5712,-98.651,91.02,102,102,102,102,102,102,102,102,102,102,102,102,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,112,218,197,0.07,0.99,78,-0.0,0.0,1.7465202572634946,-0.10872301583868525,1.2096660703451019,8.995,-1,83.721,37,0.233,-5,0.21707239786705598
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,14,Not Pacing,False,1940.3677532519532,75.25,13:57.000000,True,20.02,12,13,00:15.000024,19.871,00:00.000139,0.01818215847015381,18.83,0.0,0,65.62,3,3,5700,-99.454,91.02,102,102,102,102,102,102,102,102,102,102,102,102,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,112,218,197,0.07,0.99,78,-0.0,0.0,1.6985499530757238,-0.04083824084803963,1.1961339081463827,9.052,-1,80.028,36,0.061,-5,0.21202588855613844
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,14,Not Pacing,False,1949.8486279248048,75.62,13:57.000100,True,20.02,12,13,00:15.000124,19.871,00:00.000141,0.0100785493850708,24.97,0.0,0,65.63,3,3,5735,-99.454,91.02,102,102,102,102,102,102,102,102,102,102,102,102,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,112,218,197,0.07,0.99,78,-0.0,0.0,1.6989456161203491,0.09310458778241358,1.2654658365201026,9.022,0,76.511,34,-0.066,-5,0.21637678599444682
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,14,Not Pacing,False,1957.7920093408202,75.92,13:57.000183,True,20.02,12,13,00:15.000207,19.871,00:00.000142,0.0009546875953674316,36.49,0.0,0,65.87,3,3,5784,-99.189,91.01,102,102,102,102,102,102,102,102,102,102,102,102,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,112,218,197,0.07,0.99,78,-0.0,0.0,1.6975735305646142,0.19987429075406352,1.2108665722954892,8.994,2,73.571,34,-0.055,-6,0.21374819560728803
