TrackName,TrackType,SessionFlag,CarName,RacePosition,Lap Nbr,PaceMode,OnPitRoad,LpDistance,LapDistPrct %,SessionTime,IsOnTrack,PreviousLap,LapBestLap,LapCompleted,CurrentLapTime,LapBestLapTime,LapDeltaToBestLap,LapDeltaToBestLap_DD,Throttle %,Brake %,Clutch %,Speed (MPH),currentGear,GearDisplay,RPM,SteeringWheelAngle (deg),FuelLevelPct,LFtempCL (F),LFtempCR (F),LFtempCM (F),LRtempCL (F),LRtempCR (F),LRtempCM (F),RFtempCL (F),RFtempCR (F),RFtempCM (F),RRtempCL (F),RRtempCR (F),RRtempCM (F),LFwearL %,LFwearM %,LFwearR %,LRwearL %,LRwearM %,LRwearR %,RFwearL %,RFwearM %,RFwearR %,RRwearL %,RRwearM %,RRwearR %,TrackTemp (F),OilTemp (F),WaterTemp (F),AirDensity (lbs/ft^3),AirPressure (bar),AirTemp (F),WindDir (deg),WindVel (MPH),LatAccel (m/s),LongAccel (m/s),VertAccel (m/s),Roll (deg),RollRate (deg/s),Yaw (deg),YawRate (deg/s),Pitch (deg),PitchRate (deg/s),gForces
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,524.1446775421142,20.33,38:00.000083,True,-1.0,12,36,00:06.000380,19.871,00:02.000626,0.4754062294960022,8.08,0.0,0,45.89,3,3,3980,-53.891,99.46,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,171,0.07,0.99,78,-0.0,0.0,0.5950692961339921,-0.03809381151053519,1.0561808898179172,8.479,-1,-50.414,20,1.544,-3,0.12376321412473466
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,528.7776825872803,20.51,38:00.000166,True,-1.0,12,36,00:06.000464,19.871,00:02.000666,0.4763721823692322,8.08,0.0,0,45.81,3,3,4035,-55.103,99.46,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,171,0.07,0.99,78,-0.0,0.0,0.583734959515835,-0.03035358332712716,1.076666902936805,8.531,-1,-52.048,19,1.439,-2,0.12501059775405246
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,533.4168452148438,20.69,38:00.000250,True,-1.0,12,36,00:06.000547,19.871,00:02.000706,0.47443562746047974,8.18,0.0,0,45.81,3,3,3905,-57.522,99.46,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,171,0.07,0.99,78,-0.0,0.0,0.5851884622214159,-0.036436322389149636,1.0902078144411793,8.62,0,-53.693,20,1.415,-4,0.12631343361993783
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,538.0603632055664,20.87,38:00.000333,True,-1.0,12,36,00:06.000630,19.871,00:02.000745,0.47520941495895386,8.18,0.0,0,45.73,3,3,3967,-54.461,99.46,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,171,0.07,0.99,78,-0.0,0.0,0.5852207860450861,-0.0374016472566626,1.092900170220269,8.675,-1,-55.463,20,1.384,-3,0.12655994696590395
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,541.771483048706,21.01,38:00.000400,True,-1.0,12,36,00:06.000697,19.871,00:02.000777,0.47488933801651,8.18,0.0,0,45.72,3,3,3900,-51.474,99.46,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,171,0.07,0.99,78,-0.0,0.0,0.5474719554033969,0.06291298812803993,1.040327731257914,8.782,-2,-56.793,18,1.305,-2,0.12012962310730665
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,546.4286178070068,21.19,38:00.000483,True,-1.0,12,36,00:06.000780,19.871,00:02.000817,0.476795494556427,8.18,0.0,0,45.65,3,3,3936,-51.936,99.46,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,171,0.07,0.99,78,-0.0,0.0,0.5055293395249486,-0.028883171373186488,1.094630296806312,8.924,-1,-58.314,18,1.226,-3,0.12306857008381882
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,551.0783434417724,21.37,38:00.000566,True,-1.0,12,36,00:06.000864,19.871,00:02.000857,0.47726601362228394,8.18,0.0,0,45.63,3,3,3916,-52.994,99.46,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,171,0.07,0.99,78,-0.0,0.0,0.5194763646334805,0.0027542859771565193,1.0619571814114164,8.985,-1,-59.887,18,1.196,-3,0.12063349439247477
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,554.7449084204102,21.51,38:00.000633,True,-1.0,12,36,00:06.000930,19.871,00:02.000889,0.4883413314819336,8.18,0.0,0,45.57,3,3,3940,-51.856,99.46,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,171,0.07,0.99,78,-0.0,0.0,0.5300223888121127,-0.023658883498713874,1.0836394190423715,9.01,0,-61.17,19,1.143,-2,0.12311713396049269
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,559.3207430664063,21.69,38:00.000716,True,-1.0,12,36,00:07.000014,19.871,00:02.000929,0.48848432302474976,8.18,0.0,0,45.53,3,3,3927,-51.614,99.46,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,171,0.07,0.99,78,-0.0,0.0,0.5294697729454857,-0.027401497726168227,1.0799306855896804,9.092,-2,-62.742,18,1.078,-3,0.12276063096013946
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,564.660568484497,21.9,38:00.000816,True,-1.0,12,36,00:07.000114,19.871,00:02.000979,0.5049751400947571,8.18,0.0,0,45.5,3,3,3919,-54.284,99.46,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,171,0.07,0.99,78,-0.0,0.0,0.5423290649320737,-0.010610791825130202,1.0772198590542077,9.179,-1,-64.648,19,1.101,-4,0.12306968649258085
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,569.0486719598389,22.07,38:00.000900,True,-1.0,12,36,00:07.000197,19.871,00:03.000021,0.5041040182113647,8.18,0.0,0,45.45,3,3,3909,-55.194,99.46,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,171,0.07,0.99,78,-0.0,0.0,0.5582707373009544,-0.016715180861719036,1.0633694165586574,9.236,-1,-66.303,19,1.073,-2,0.12256372724953292
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,573.4302173596192,22.24,38:00.000983,True,-1.0,12,36,00:07.000280,19.871,00:03.000062,0.501276969909668,7.6,0.0,0,45.41,3,3,3904,-53.299,99.46,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,171,0.07,0.99,78,-0.0,0.0,0.532606155986572,-0.026234309972243935,1.0858056499080677,9.309,-1,-67.919,19,0.909,-2,0.1234369777747395
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,577.8019506768799,22.41,38:01.000066,True,-1.0,12,36,00:07.000364,19.871,00:03.000104,0.5008366703987122,8.18,0.0,0,45.37,3,3,3905,-51.817,99.46,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,171,0.07,0.99,78,-0.0,0.0,0.48830545641231243,-0.01560528435109223,1.0610705851050326,9.355,0,-69.523,18,0.833,-3,0.11919819812236687
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,582.1689781994629,22.58,38:01.000150,True,-1.0,12,36,00:07.000447,19.871,00:03.000146,0.49878084659576416,8.18,0.0,0,45.33,3,3,3898,-53.803,99.46,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,171,0.07,0.99,78,-0.0,0.0,0.5355069396692678,-0.01857387059568508,1.0721879389429432,9.374,0,-71.099,18,0.797,-2,0.12230857798973273
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,585.6537693432617,22.71,38:01.000216,True,-1.0,12,36,00:07.000514,19.871,00:03.000179,0.4981086254119873,8.18,0.0,0,45.31,3,3,3895,-54.875,99.46,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,171,0.07,0.99,78,-0.0,0.0,0.5458518756395937,-0.013862533549893035,1.085039696805217,9.368,0,-72.372,19,0.718,-3,0.12394736221791601
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,590.0071300366211,22.88,38:01.000300,True,-1.0,12,36,00:07.000597,19.871,00:03.000221,0.4967079162597656,7.6,0.0,0,45.28,3,3,3894,-52.543,99.46,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,171,0.07,0.99,78,-0.0,0.0,0.5249068642245884,-0.01936035266831502,1.0682023385735218,9.386,-1,-74.03,19,0.666,-3,0.12146536380947151
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,593.4806573101806,23.02,38:01.000366,True,-1.0,12,36,00:07.000664,19.871,00:03.000254,0.49690747261047363,7.6,0.0,0,45.24,3,3,3891,-51.021,99.46,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,171,0.07,0.99,78,-0.0,0.0,0.5001185744788182,-0.024800215231655324,1.0547660298789798,9.426,-1,-75.316,18,0.621,-2,0.11914177594755058
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,597.8149445166016,23.18,38:01.000450,True,-1.0,12,36,00:07.000747,19.871,00:03.000296,0.49604910612106323,7.6,0.0,0,45.21,3,3,3886,-52.601,99.46,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,170,0.07,0.99,78,-0.0,0.0,0.4954935942950234,-0.01976789562952506,1.0425180713214155,9.48,0,-76.812,17,0.473,-1,0.11780074632277097
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,602.1431242022705,23.35,38:01.000533,True,-1.0,12,36,00:07.000830,19.871,00:03.000337,0.49694281816482544,7.6,0.0,0,45.18,3,3,3886,-54.172,99.46,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,170,0.07,0.99,78,-0.0,0.0,0.5085150400797526,-0.019318012712441695,1.0765739658678464,9.422,1,-78.355,19,0.304,-2,0.12150881569077912
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,605.5959760162353,23.49,38:01.000600,True,-1.0,12,36,00:07.000897,19.871,00:03.000371,0.4964432120323181,7.6,0.0,0,45.16,3,3,3887,-53.085,99.46,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,170,0.07,0.99,78,-0.0,0.0,0.5431056144162176,-0.023286908895354508,1.0734674762877483,9.369,1,-79.691,20,0.275,-4,0.12278179308378197
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,609.90993819458,23.65,38:01.000683,True,-1.0,12,36,00:07.000980,19.871,00:03.000412,0.49574488401412964,8.18,0.0,0,45.13,3,3,3885,-49.875,99.45,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,170,0.07,0.99,78,-0.0,0.0,0.4979550170120721,-0.01859205730342962,1.040841121070854,9.262,0,-81.34,18,0.283,-3,0.11775240963897103
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,613.3490731176757,23.79,38:01.000750,True,-1.0,12,36,00:08.000047,19.871,00:03.000446,0.4987791180610657,9.91,0.0,0,45.13,3,3,3883,-49.956,99.45,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,170,0.07,0.99,78,-0.0,0.0,0.5016953937868823,-0.004841572207291435,1.0871417660961091,9.297,-1,-82.527,17,0.19,-2,0.12217652207534953
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,617.6455637817382,23.95,38:01.000833,True,-1.0,12,36,00:08.000130,19.871,00:03.000487,0.4973449110984802,10.58,0.0,0,45.16,3,3,3886,-50.768,99.45,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,170,0.07,0.99,78,-0.0,0.0,0.4753563868282524,0.012247035779233615,1.0999953710340213,9.264,0,-84.003,18,0.138,-4,0.12228319988185253
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,621.0826962390137,24.09,38:01.000900,True,-1.0,12,36,00:08.000197,19.871,00:03.000520,0.5009339451789856,11.15,0.0,0,45.19,3,3,3890,-49.28,99.45,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,170,0.07,0.99,78,-0.0,0.0,0.4767289584565235,0.00922771343518956,1.056405260900717,9.219,1,-85.276,18,0.226,-5,0.11826824342573587
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,625.3657203204345,24.25,38:01.000983,True,-1.0,12,36,00:08.000280,19.871,00:03.000562,0.5004253387451172,11.15,0.0,0,45.23,3,3,3889,-48.84,99.45,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,170,0.07,0.99,78,-0.0,0.0,0.4872994806909901,0.011596148957049324,1.087151098688808,9.197,-1,-86.77,16,0.204,-2,0.12157394684540086
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,628.7940419281006,24.38,38:02.000050,True,-1.0,12,36,00:08.000347,19.871,00:03.000595,0.49965816736221313,11.73,0.0,0,45.28,3,3,3892,-50.704,99.45,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,170,0.07,0.99,78,-0.0,0.0,0.47714148821816166,0.027534280591297828,1.0718069552889171,9.224,-1,-87.9,17,0.117,-2,0.11974881239275584
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,633.0719096600342,24.55,38:02.000133,True,-1.0,12,36,00:08.000430,19.871,00:03.000637,0.5039697885513306,12.31,0.0,0,45.35,3,3,3899,-51.4,99.45,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,170,0.07,0.99,78,-0.0,0.0,0.4809198272580643,0.026756661747573712,1.04933523864435,9.175,0,-89.428,18,0.091,-3,0.11781646273189467
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,636.4910699865723,24.68,38:02.000200,True,-1.0,12,36,00:08.000497,19.871,00:03.000670,0.5027145147323608,11.73,0.0,0,45.4,3,3,3903,-51.816,99.45,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,170,0.07,0.99,78,-0.0,0.0,0.5329340119123701,0.02727427431567364,1.0843671668438615,9.159,0,-90.684,18,0.059,-3,0.1233223403168077
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,640.8035803771972,24.85,38:02.000283,True,-1.0,12,36,00:08.000580,19.871,00:03.000711,0.4834907650947571,10.48,0.0,0,45.44,3,3,3910,-54.122,99.45,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,170,0.07,0.99,78,-0.0,0.0,0.5438866357676966,0.006295584149802982,1.099088748539138,9.066,0,-92.24,18,-0.007,-3,0.12513417971631857
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,644.3411364953613,24.99,38:02.000350,True,-1.0,12,36,00:08.000647,19.871,00:03.000743,0.4831397533416748,9.81,0.0,0,45.47,3,3,3913,-54.266,99.45,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,170,0.07,0.99,78,-0.0,0.0,0.5623127220845976,-0.005872871928015736,1.0850687639428933,9.026,0,-93.564,20,0.012,-4,0.12470725029863061
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,648.7627812731934,25.16,38:02.000433,True,-1.0,12,36,00:08.000730,19.871,00:03.000783,0.47973501682281494,9.81,0.0,0,45.48,3,3,3912,-52.439,99.45,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,170,0.07,0.99,78,-0.0,0.0,0.5464930053150981,-0.008180820279651217,1.0924872029933481,8.993,-1,-95.241,19,0.034,-3,0.12465069141689575
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,653.1892319689941,25.33,38:02.000516,True,-1.0,12,36,00:08.000814,19.871,00:03.000822,0.4738166332244873,10.39,0.0,0,45.51,3,3,3910,-52.414,99.45,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,170,0.07,0.99,78,-0.0,0.0,0.5228124262725177,0.004012021449727749,1.0862675160321498,8.984,-1,-96.789,18,-0.072,-2,0.12301425838161333
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,656.7312936352539,25.47,38:02.000583,True,-1.0,12,36,00:08.000880,19.871,00:03.000854,0.47159844636917114,11.54,0.0,0,45.56,3,3,3920,-54.346,99.45,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,170,0.07,0.99,78,-0.0,0.0,0.517861291416802,0.01944141893454891,1.04554144249779,8.941,1,-98.052,19,-0.093,-4,0.11907403373173542
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,661.1653537011719,25.64,38:02.000666,True,-1.0,12,36,00:08.000964,19.871,00:03.000893,0.46612340211868286,11.54,0.0,0,45.62,3,3,3923,-52.555,99.45,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,170,0.07,0.99,78,-0.0,0.0,0.5598644719332851,0.014313851899935443,1.101908358108256,8.834,0,-99.709,19,-0.114,-3,0.12612901801457313
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,665.6028680206299,25.81,38:02.000750,True,-1.0,12,36,00:09.000047,19.871,00:03.000932,0.4632258415222168,11.54,0.0,0,45.66,3,3,3928,-50.616,99.45,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,170,0.07,0.99,78,-0.0,0.0,0.5123115582325164,0.01745934728210247,1.0704054137374768,8.739,0,-101.3,18,-0.163,-3,0.12110382364854308
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,670.0462395526123,25.98,38:02.000833,True,-1.0,12,36,00:09.000130,19.871,00:03.000970,0.45925062894821167,11.54,0.0,0,45.73,3,3,3933,-53.537,99.45,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,180,170,0.07,0.99,78,-0.0,0.0,0.5348805379916161,0.017881876467200228,1.096402225630485,8.664,1,-102.85,18,-0.147,-4,0.12449459641947333
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,675.3834617651368,26.19,38:02.000933,True,-1.0,12,36,00:09.000230,19.871,00:04.000016,0.45708632469177246,9.72,0.0,0,45.79,3,3,3935,-56.403,99.45,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,179,170,0.07,0.99,78,-0.0,0.0,0.5923553587342864,-0.002695945500719924,1.0710034773862567,8.522,1,-104.818,20,-0.177,-2,0.12488814602792614
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,680.7250894024659,26.4,38:03.000033,True,-1.0,12,36,00:09.000330,19.871,00:04.000062,0.4544854760169983,9.14,0.0,0,45.81,3,3,3936,-57.503,99.45,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,179,170,0.07,0.99,78,-0.0,0.0,0.6209856144149734,-0.011045591303818573,1.086563534206814,8.371,1,-106.872,20,-0.295,-3,0.12770869651194977
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,686.0669172863769,26.61,38:03.000133,True,-1.0,12,36,00:09.000430,19.871,00:04.000108,0.45253390073776245,9.14,0.0,0,45.83,3,3,3938,-57.968,99.45,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,179,170,0.07,0.99,78,-0.0,0.0,0.6374963319022113,-0.015924811727774615,1.0780844848819464,8.269,0,-109.011,21,-0.321,-3,0.1278128467561993
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,689.6305054602051,26.74,38:03.000200,True,-1.0,12,36,00:09.000497,19.871,00:04.000138,0.452347993850708,9.14,0.0,0,45.84,3,3,3940,-53.491,99.45,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,179,170,0.07,0.99,78,-0.0,0.0,0.5902647121479995,-0.011968980263254086,1.0904212002846565,8.23,0,-110.416,20,-0.355,-3,0.1265295457873891
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,694.0839894445801,26.92,38:03.000283,True,-1.0,12,36,00:09.000580,19.871,00:04.000176,0.45170801877975464,9.72,0.0,0,45.86,3,3,3946,-51.533,99.45,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,179,170,0.07,0.99,78,-0.0,0.0,0.5379779380152835,-0.0019263320438237242,1.0850125739576861,8.259,-1,-112.046,18,-0.383,-3,0.12357796955137376
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,698.5414282989502,27.09,38:03.000366,True,-1.0,12,36,00:09.000664,19.871,00:04.000214,0.45013225078582764,9.72,0.0,0,45.89,3,3,3948,-53.772,99.44,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,179,170,0.07,0.99,78,-0.0,0.0,0.5379780352297908,-0.0015657224239559347,1.0699975016649346,8.238,0,-113.598,18,-0.385,-3,0.12220713666061955
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,703.0006193109131,27.26,38:03.000450,True,-1.0,12,36,00:09.000747,19.871,00:04.000251,0.4520259499549866,10.29,0.0,0,45.93,3,3,3947,-55.303,99.44,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,179,170,0.07,0.99,78,-0.0,0.0,0.575570204693,0.003911622407847102,1.0660417461492477,8.18,0,-115.219,19,-0.436,-2,0.12362283287874645
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,706.5708156219482,27.4,38:03.000516,True,-1.0,12,36,00:09.000814,19.871,00:04.000282,0.4523138999938965,10.87,0.0,0,45.97,3,3,3953,-56.113,99.44,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,179,170,0.07,0.99,78,-0.0,0.0,0.5952306722160751,0.013212923427605118,1.0617132702126537,8.123,0,-116.542,19,-0.528,-2,0.12420967156291114
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,37,Not Pacing,False,711.0389676684571,27.57,38:03.000600,True,-1.0,12,36,00:09.000897,19.871,00:04.000319,0.45644164085388184,10.87,0.0,0,46.02,3,3,3959,-56.213,99.44,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,179,170,0.07,0.99,78,-0.0,0.0,0.6064806266419142,0.009533752298986996,1.0729160756024623,8.051,0,-118.244,20,-0.577,-3,0.12576540125885607
